game_id,game_date,opponent,home_away,posteam,defteam,clock_display,score_display,down_distance,field_position_display,decision,best_decision,decision_matches_best,low_sample_flag,bucket_total_plays,bucket_min_plays,exp_wp_go,exp_wp_punt,exp_wp_field_goal,exp_wp_best_minus_actual,wp,post_wp,desc
2025_12_NYJ_BAL,2025-11-23,BAL,away,NYJ,BAL,Q4 - 14:46,Down 10,4th & 10,BAL 24,field_goal,punt,False,True,22.0,7.0,,0.4763707643567197,,,0.1787525713443756,0.17595982551574707,"(14:46) 6-N.Folk 42 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_12_NYJ_BAL,2025-11-23,BAL,away,NYJ,BAL,Q4 - 01:47,Down 10,4th & 14,NYJ 11,go,go,True,True,11.0,3.0,,,,,0.007419054862111807,0.0016085505485534668,(1:47) (Shotgun) 2-T.Taylor pass incomplete deep left to 10-A.Lazard.
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q1 - 07:19,Tied,4th & 2,ATL 48,punt,punt,True,True,42.0,17.0,,0.46244932770729064,,0.0,0.5910897254943848,0.5891086757183075,"(7:19) 14-A.McNamara punts 38 yards to ATL 10, Center-42-T.Hennessy, downed by NYJ-37-Q.Stiggers."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q2 - 14:11,Tied,4th & 6,ATL 44,punt,punt,True,True,22.0,2.0,,0.43579412549734114,,0.0,0.5638599991798401,0.7346787452697754,"(14:11) 14-A.McNamara punts 37 yards to ATL 7, Center-42-T.Hennessy. 14-J.Agnew MUFFS catch, RECOVERED by NYJ-37-Q.Stiggers at ATL 2."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q2 - 09:34,Up 7,4th & 4,NYJ 24,punt,go,False,True,19.0,19.0,0.3425771193538798,,,,0.7276235818862915,0.7575693726539612,"(9:34) 14-A.McNamara punts 53 yards to ATL 23, Center-42-T.Hennessy, downed by NYJ-37-Q.Stiggers."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q2 - 03:20,Up 7,4th & 22,NYJ 7,punt,go,False,True,3.0,3.0,0.3425771193538798,,,,0.7098149061203003,0.7456139624118805,"(3:20) 14-A.McNamara punts 53 yards to ATL 40, Center-42-T.Hennessy. 14-J.Agnew to ATL 38 for -2 yards (26-I.Oliver)."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q3 - 13:55,Tied,4th & 5,NYJ 40,punt,go,False,True,12.0,12.0,0.3425771193538798,,,,0.5063042044639587,0.5560829937458038,"(13:55) 14-A.McNamara punts 55 yards to ATL 5, Center-42-T.Hennessy, downed by NYJ-37-Q.Stiggers."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q3 - 01:49,Tied,4th & 6,ATL 36,field_goal,field_goal,True,True,12.0,3.0,,,,,0.5528466701507568,0.4866129159927368,"(1:49) 6-N.Folk 55 yard field goal is No Good, Short, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q4 - 13:26,Down 3,4th & 9,ATL 14,field_goal,punt,False,True,11.0,1.0,,0.4763707643567197,,,0.48193079233169556,0.5250315368175507,"(13:26) 6-N.Folk 32 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q4 - 02:56,Down 7,4th & 1,ATL 11,go,punt,False,True,29.0,5.0,0.14439950463912582,0.4763707643567197,,0.3319712597175939,0.23710864782333374,0.3389013409614563,(2:56) 2-T.Taylor up the middle to ATL 9 for 2 yards (55-K.Elliss).
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q4 - 01:06,Tied,4th & 11,NYJ 13,punt,punt,True,True,7.0,1.0,,,,,0.49410101771354675,0.43940961360931396,"(1:06) 14-A.McNamara punts 55 yards to ATL 32, Center-42-T.Hennessy. 14-J.Agnew to ATL 33 for 1 yard (37-Q.Stiggers)."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q1 - 11:55,Down 7,4th & 7,NYJ 44,punt,go,False,True,16.0,16.0,0.3425771193538798,,,,0.3679056763648987,0.37955355644226074,"(11:55) 14-A.McNamara punts 56 yards to end zone, Center-42-T.Hennessy, Touchback."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q1 - 02:14,Down 21,4th & 1,NYJ 44,punt,punt,True,True,0.0,,0.3425771193538798,0.4763707643567197,,0.0,0.1026712954044342,0.10024416446685791,"(2:14) 14-A.McNamara punts 44 yards to MIA 12, Center-42-T.Hennessy, fair catch by 6-M.Washington."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q2 - 11:56,Down 14,4th & 4,NYJ 19,punt,punt,True,True,0.0,,0.3425771193538798,0.4763707643567197,,0.0,0.15557220578193665,0.13382858037948608,"(11:56) 14-A.McNamara punts 55 yards to MIA 26, Center-42-T.Hennessy. 6-M.Washington to MIA 41 for 15 yards (45-K.King; 42-T.Hennessy)."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q2 - 07:20,Down 14,4th & 2,NYJ 28,punt,punt,True,True,6.0,2.0,,,,,0.14036379754543304,0.1499727964401245,"(7:20) 14-A.McNamara punts 72 yards to end zone, Center-42-T.Hennessy, Touchback."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q3 - 12:19,Down 17,4th & 7,NYJ 48,punt,go,False,True,3.0,3.0,0.3425771193538798,,,,0.07835012674331665,0.08410722017288208,"(12:19) 14-A.McNamara punts 45 yards to MIA 7, Center-42-T.Hennessy, downed by NYJ-37-Q.Stiggers."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q3 - 08:34,Down 17,4th & 17,NYJ 34,punt,go,False,True,6.0,6.0,0.3425771193538798,,,,0.062207870185375214,0.05880296230316162,"(8:34) 14-A.McNamara punts 54 yards to MIA 12, Center-42-T.Hennessy. 6-M.Washington to MIA 29 for 17 yards (84-S.Smartt)."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q3 - 01:07,Down 17,4th & 8,NYJ 25,go,go,True,True,10.0,10.0,0.3425771193538798,,,0.0,0.02962207980453968,0.049363408237695694,"(1:07) (Punt formation) 27-M.Moore FUMBLES (Aborted) at NYJ 24, recovered by NYJ-32-I.Davis at NYJ 24. 32-I.Davis pushed ob at NYJ 44 for 20 yards (18-N.Westbrook-Ikhine)."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q4 - 12:17,Down 17,4th & 9,MIA 12,field_goal,punt,False,True,6.0,1.0,,0.4763707643567197,,,0.032770320773124695,0.0287322998046875,"(12:17) 6-N.Folk 31 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q4 - 04:35,Down 21,4th & 10,MIA 45,go,go,True,True,9.0,1.0,,,,,0.0009751028846949339,0.0008246302604675293,(4:35) (Shotgun) 4-B.Cook sacked at NYJ 42 for -13 yards (9-I.Melifonwu).
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q1 - 08:49,Down 7,4th & 1,NYJ 44,go,go,True,True,29.0,11.0,,,,,0.2829434275627136,0.20245516300201416,(8:49) 20-B.Hall right end to NYJ 38 for -6 yards (44-T.Walker).
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q2 - 10:50,Down 14,4th & 9,JAX 42,go,field_goal,False,True,0.0,,0.3425771193538798,0.4763707643567197,0.5667826502985117,0.22420553094463191,0.12053223699331284,0.12053223699331284,"(10:50) (Punt formation) Penalty on NYJ, Delay of Game, declined."
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q2 - 10:50,Down 14,4th & 9,JAX 42,punt,field_goal,False,True,0.0,,0.3425771193538798,0.4763707643567197,0.5667826502985117,0.090411885941792,0.12053223699331284,0.11961108446121216,"(10:50) 14-A.McNamara punts 32 yards to JAX 10, Center-42-T.Hennessy, downed by NYJ-32-I.Davis."
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q2 - 05:07,Down 14,4th & 10,JAX 23,field_goal,punt,False,True,4.0,4.0,0.3425771193538798,0.4763707643567197,,,0.15077196061611176,0.1466391682624817,"(5:07) 6-N.Folk 41 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q3 - 10:52,Down 21,4th & 12,JAX 33,field_goal,punt,False,True,2.0,1.0,,0.4763707643567197,,,0.0467851459980011,0.04673123359680176,"(10:52) 6-N.Folk 51 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q3 - 04:45,Down 25,4th & 3,NYJ 42,go,go,True,True,6.0,3.0,,,,,0.004013109020888805,0.0007894039154052734,(4:45) (Shotgun) 4-B.Cook pass incomplete short left to 3-J.Metchie.
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q4 - 10:43,Down 28,4th & 9,NYJ 46,punt,go,False,True,2.0,2.0,0.3425771193538798,,,,8.54480458656326e-05,7.998943328857422e-05,"(10:43) 14-A.McNamara punts 25 yards to JAX 29, Center-42-T.Hennessy, downed by NYJ-42-T.Hennessy."
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q4 - 02:03,Down 28,4th & 7,NYJ 48,go,go,True,True,1.0,1.0,0.3425771193538798,,,0.0,6.0859223594889045e-05,6.83674297761172e-05,(2:03) (Shotgun) 4-B.Cook pass short right to 3-J.Metchie ran ob at JAX 42 for 10 yards.
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q1 - 10:42,Tied,4th & 8,NO 11,field_goal,field_goal,True,False,33.0,33.0,0.3425771193538798,0.4763707643567197,0.5685316188768907,0.0,0.5570245981216431,0.5583650767803192,"(10:42) 6-N.Folk 29 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q1 - 03:28,Tied,4th & 5,NYJ 35,punt,punt,True,True,111.0,1.0,,0.4538614086129449,,0.0,0.4653259515762329,0.4308044910430908,"(3:28) 14-A.McNamara punts 51 yards to NO 14, Center-42-T.Hennessy. 11-D.Pettis ran ob at NO 24 for 10 yards (25-J.Monroe). PENALTY on NYJ-43-C.Jones, Offensive Holding, 10 yards, enforced at NO 24."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q2 - 12:41,Down 3,4th & 8,NO 18,field_goal,punt,False,True,13.0,13.0,0.3425771193538798,0.4763707643567197,,,0.47049468755722046,0.4613458514213562,"(12:41) 6-N.Folk 36 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q2 - 07:25,Tied,4th & 12,NO 47,punt,punt,True,False,22.0,22.0,0.3425771193538798,0.39463249932635913,,0.0,0.4712938964366913,0.4839681386947632,"(7:25) 14-A.McNamara punts 38 yards to NO 9, Center-42-T.Hennessy, fair catch by 11-D.Pettis."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q2 - 01:01,Down 3,4th & 19,NYJ 37,punt,punt,True,False,40.0,40.0,0.3425771193538798,0.40446431264281274,,0.0,0.3488025367259979,0.39375990629196167,"(1:01) 14-A.McNamara punts 54 yards to NO 9, Center-42-T.Hennessy, fair catch by 11-D.Pettis."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q3 - 11:40,Down 3,4th & 16,NYJ 40,punt,go,False,True,14.0,14.0,0.3425771193538798,,,,0.29816100001335144,0.31014859676361084,"(11:40) 14-A.McNamara punts 33 yards to NO 27, Center-42-T.Hennessy, fair catch by 11-D.Pettis."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q3 - 06:12,Down 3,4th & 12,NYJ 38,punt,punt,True,False,21.0,21.0,0.3425771193538798,0.390763079836255,,0.0,0.2904677987098694,0.316373348236084,"(6:12) 14-A.McNamara punts 55 yards to NO 7, Center-42-T.Hennessy. 11-D.Pettis to NO 7 for no gain (82-A.Smith)."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q4 - 09:17,Down 13,4th & 6,NO 39,go,go,True,True,12.0,1.0,,,,,0.04045140743255615,0.018817484378814697,(9:17) (Shotgun) 4-B.Cook pass short middle intended for 3-J.Metchie INTERCEPTED by 33-J.Sanker at NO 27. 33-J.Sanker pushed ob at NYJ 44 for 29 yards (70-A.Membou).
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q4 - 03:38,Down 16,4th & 13,NYJ 32,go,go,True,True,20.0,9.0,,,,,0.0015224998351186514,0.003095784457400441,(3:38) (Shotgun) 4-B.Cook pass deep left to 15-A.Mitchell to NO 42 for 26 yards (21-J.Reid).
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q4 - 02:55,Down 16,4th & 10,NO 42,go,field_goal,False,True,6.0,1.0,,,0.5667826502985117,,0.0012610723497346044,0.0006565451622009277,(2:55) (Shotgun) 4-B.Cook sacked at NYJ 44 for -14 yards (99-C.Young).
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q4 - 00:52,Down 23,4th & 7,NYJ 35,go,go,True,True,2.0,1.0,,,,,0.00016023244825191796,0.00033488974440842867,"(:52) (No Huddle, Shotgun) 4-B.Cook pass short right to 84-S.Smartt pushed ob at NO 48 for 17 yards (28-D.Stutsman)."
2025_17_NE_NYJ,2025-12-28,NE,home,NYJ,NE,Q1 - 09:20,Down 7,4th & 2,NYJ 37,punt,punt,True,True,31.0,1.0,,0.2849516749382019,,0.0,0.36320024728775024,0.3630736470222473,"(9:20) 14-A.McNamara punts 48 yards to NE 15, Center-42-T.Hennessy, fair catch by 25-M.Jones."
2025_17_NE_NYJ,2025-12-28,NE,home,NYJ,NE,Q2 - 09:59,Down 21,4th & 11,NE 21,field_goal,punt,False,True,1.0,1.0,0.3425771193538798,0.4763707643567197,,,0.12105550616979599,0.11434376239776611,"(9:59) 6-N.Folk 39 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_17_NE_NYJ,2025-12-28,NE,home,NYJ,NE,Q2 - 01:55,Down 25,4th & 4,NYJ 41,punt,punt,True,True,2.0,1.0,,,,,0.027614684775471687,0.007816970348358154,"(1:55) 14-A.McNamara punts 50 yards to NE 9, Center-42-T.Hennessy, fair catch by 25-M.Jones."
2025_17_NE_NYJ,2025-12-28,NE,home,NYJ,NE,Q3 - 14:09,Down 32,4th & 2,NYJ 43,go,go,True,True,2.0,2.0,0.3425771193538798,,,0.0,0.005110765341669321,0.009658191353082657,(14:09) (Punt formation) 14-A.McNamara pass short middle to 27-M.Moore to NYJ 46 for 3 yards (41-B.Schooler).
2025_17_NE_NYJ,2025-12-28,NE,home,NYJ,NE,Q3 - 11:50,Down 32,4th & 6,NE 50,go,punt,False,True,0.0,,0.3425771193538798,0.4763707643567197,,0.1337936450028399,0.002160073025152087,0.0017981529235839844,"(11:50) (Punt formation) Direct snap to 32-I.Davis. 32-I.Davis left end to NYJ 47 for -3 yards (94-C.Durden, 44-K.Chaisson)."
2025_17_NE_NYJ,2025-12-28,NE,home,NYJ,NE,Q3 - 05:40,Down 39,4th & 11,NE 44,go,punt,False,True,1.0,1.0,,0.4763707643567197,,,0.0005848201690241694,0.000500798225402832,(5:40) (Shotgun) 4-B.Cook pass short middle to 18-I.Williams to NE 34 for 10 yards (25-M.Jones).
2025_17_NE_NYJ,2025-12-28,NE,home,NYJ,NE,Q4 - 04:03,Down 32,4th & 8,NE 8,go,field_goal,False,True,2.0,2.0,,0.4763707643567197,0.5667826502985117,,0.0006284859264269471,0.00016796588897705078,(4:03) (Shotgun) 4-B.Cook pass incomplete short left to 89-J.Ruckert.
2025_17_NE_NYJ,2025-12-28,NE,home,NYJ,NE,Q4 - 01:56,Down 32,4th & 4,NYJ 48,go,go,True,True,1.0,1.0,0.3425771193538798,,,0.0,5.090143167763017e-05,7.850523252272978e-05,(1:56) (Shotgun) 4-B.Cook pass short right to 84-S.Smartt to NE 40 for 12 yards (24-D.Pettus).
2025_17_NE_NYJ,2025-12-28,NE,home,NYJ,NE,Q4 - 00:58,Down 32,4th & 8,NE 20,go,field_goal,False,True,0.0,,0.3425771193538798,0.4763707643567197,0.5667826502985117,0.22420553094463191,6.185423990245908e-05,6.258487701416016e-05,(:58) (Shotgun) 4-B.Cook pass short right to 16-T.Johnson to NE 17 for 3 yards (41-B.Schooler; 48-J.Tavai).
2025_18_NYJ_BUF,2026-01-04,BUF,away,NYJ,BUF,Q1 - 06:41,Down 7,4th & 10,NYJ 35,punt,go,False,True,14.0,14.0,0.3425771193538798,,,,0.2805628776550293,0.23319566249847412,"(6:41) 14-A.McNamara punts 33 yards to BUF 32, Center-42-T.Hennessy, downed by NYJ-42-T.Hennessy."
2025_18_NYJ_BUF,2026-01-04,BUF,away,NYJ,BUF,Q1 - 03:11,Down 7,4th & 6,NYJ 37,punt,punt,True,True,16.0,1.0,,,,,0.2765936255455017,0.26177775859832764,"(3:11) 14-A.McNamara punts 47 yards to BUF 16, Center-42-T.Hennessy, fair catch by 0-K.Coleman."
2025_18_NYJ_BUF,2026-01-04,BUF,away,NYJ,BUF,Q2 - 07:55,Down 14,4th & 1,BUF 49,go,punt,False,True,7.0,7.0,,0.4763707643567197,,,0.13277167081832886,0.10178422927856445,(7:55) (Shotgun) 4-B.Cook pass incomplete short left to 31-K.Herbert [57-A.Epenesa].
2025_18_NYJ_BUF,2026-01-04,BUF,away,NYJ,BUF,Q2 - 03:33,Down 21,4th & 1,NYJ 34,go,go,True,True,6.0,3.0,,,,,0.0680341050028801,0.0820489302277565,(3:33) 4-B.Cook left guard to NYJ 36 for 2 yards (57-A.Epenesa).
2025_18_NYJ_BUF,2026-01-04,BUF,away,NYJ,BUF,Q2 - 00:36,Down 21,4th & 14,BUF 41,punt,field_goal,False,True,1.0,1.0,0.3425771193538798,,0.5667826502985117,,0.04819609224796295,0.0486484169960022,"(:36) 14-A.McNamara punts 39 yards to BUF 2, impetus ends at BUF 1, Center-42-T.Hennessy, downed by NYJ-34-K.Nwangwu."
2025_18_NYJ_BUF,2026-01-04,BUF,away,NYJ,BUF,Q3 - 12:52,Down 21,4th & 1,NYJ 39,go,go,True,True,8.0,2.0,,,,,0.049340542405843735,0.025184273719787598,"(12:52) 4-B.Cook left guard to NYJ 39 for no gain (57-A.Epenesa). PENALTY on BUF-57-A.Epenesa, Unsportsmanlike Conduct, 15 yards, enforced at NYJ 39."
2025_18_NYJ_BUF,2026-01-04,BUF,away,NYJ,BUF,Q3 - 06:54,Down 29,4th & 19,NYJ 27,punt,go,False,True,1.0,1.0,0.3425771193538798,,,,0.0010185004211962223,0.000932157039642334,"(6:54) 14-A.McNamara punts 41 yards to BUF 32, Center-42-T.Hennessy, downed by NYJ-53-M.Walker."
2025_18_NYJ_BUF,2026-01-04,BUF,away,NYJ,BUF,Q3 - 00:05,Down 29,4th & 6,NYJ 7,punt,punt,True,True,0.0,,0.3425771193538798,0.4763707643567197,,0.0,0.0005145267932675779,0.00022596120834350586,"(:05) 14-A.McNamara punts 50 yards to BUF 43, Center-42-T.Hennessy. 0-K.Coleman to BUF 45 for 2 yards (82-A.Smith)."
